,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18
TRBGODE128E0785BC8,0.00021786493046,0.000217864926211,0.000217864942317,0.000217864928049,0.000217864923783,0.000217864923747,0.000217864931102,0.000217864923747,0.19535096843,0.00417589840594,0.000217864924377,0.000217864933262,0.229501346597,0.000217864935251,0.435019171536,0.133120370956,0.000217864924219,0.000217864929301
TRANUSB128F9343695,0.000661375667763,0.000661375661377,0.00066137566332,0.000661375686371,0.000661375662493,0.0441198101916,0.000661375661376,0.000661375661376,0.000661375661376,0.00066137566147,0.94529817917,0.000661375677304,0.000661375662387,0.000661375661376,0.000661375661479,0.000661375662605,0.000661375661376,0.00066137566538
TRAYUCR128F92E574F,0.0417526443624,0.000427350427351,0.10537766483,0.105068154833,0.000427350529583,0.000427350437904,0.276348004738,0.000427350427351,0.000427350543757,0.000427350505817,0.000427350431936,0.000427350468905,0.188326044381,0.000427350491063,0.143706495737,0.134720135848,0.000427350575199,0.000427350432285
TRAIVVQ128F146AB17,0.000703234929633,0.000703234887182,0.923914166845,0.000703235021287,0.00070323488045,0.00070323488045,0.000703234914785,0.00070323488045,0.000703234975069,0.000703234939299,0.000703234881072,0.000703235072861,0.000703234947406,0.000703234893006,0.000703235007443,0.0648340742338,0.000703234882671,0.000703234927695
TRAPVGB128F42725AF,0.000578703827049,0.000578703703704,0.559958301745,0.000578703743808,0.000578703703704,0.000578703703704,0.100984391878,0.00057870384671,0.017294876219,0.000578703748849,0.000578703713269,0.0169126761407,0.175871308663,0.000578703741531,0.0745685749813,0.0480441291955,0.000578703726216,0.000578703718295
TRAUCZX128F149D9AE,0.000694444546265,0.010105558412,0.088958798736,0.0571365871483,0.000694444444446,0.000694444444446,0.180643198845,0.000694444448026,0.0725079858101,0.000694444548465,0.000694444521779,0.0342525293537,0.548756452002,0.000694444688646,0.000694444593078,0.00069444456172,0.000694444444446,0.000694444450874
TRBBPSX128F93332EE,0.00163398692932,0.0016339869281,0.00163398695383,0.00163398696369,0.972222221828,0.0016339869281,0.00163398694109,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.00163398693867,0.00163398713143,0.0016339869932,0.00163398693915,0.00163398695634,0.0016339869281,0.0016339869281
TRBBTLA128F4226907,0.000638569610909,0.000638569604087,0.000638569605257,0.000638569604087,0.0123673752194,0.0136569942188,0.000638569604285,0.000638569604087,0.000638569604087,0.000638569604598,0.964397086432,0.000638569659758,0.000638569604087,0.000638569604087,0.000638569604087,0.000638569604146,0.000638569604087,0.000638569607916
TRAGEXH12903CB4C10,0.000910746972592,0.0158033848823,0.491675863874,0.0509700195474,0.000910746816937,0.000910746812387,0.000910747336646,0.000910746812387,0.000910746817918,0.000910746812387,0.000910746818894,0.000910747094138,0.0903729844649,0.0580922986002,0.282156485663,0.000910746876108,0.00091074684593,0.000910746952381
TRAEPAC12903CE5DC8,0.000881834273671,0.0303316374806,0.000881834314677,0.000881834330192,0.00088183421774,0.000881834215168,0.0252494008182,0.000881834215168,0.000881834226599,0.000881834233628,0.000881834409016,0.000881834237817,0.120434126437,0.000881834259645,0.793725500016,0.000881834285585,0.018795489814,0.000881834215168
TRAZEDS128F14836FE,0.0026455026455,0.0026455026455,0.0026455026455,0.0026455026455,0.859788360014,0.0978835976205,0.0026455026455,0.0026455026455,0.0026455026455,0.0026455026455,0.00264550264578,0.0026455026455,0.00264550267633,0.0026455026455,0.00264550265225,0.0026455026455,0.0026455026455,0.0026455026455
TRAFQVV128F4260033,0.0733113159357,0.0148624692934,0.599428058914,0.000771605118424,0.000771604938302,0.000771605151618,0.000771604970506,0.000771604945265,0.071220464959,0.0147317750068,0.000771605266908,0.00077160513879,0.0412092638521,0.000771605137562,0.000771605071603,0.176748996418,0.000771604943318,0.000771604938272
TRBAZYH128F4288198,0.0642813191945,0.000437445321183,0.43510029387,0.13939687785,0.000437445319343,0.000437445319335,0.000437445340805,0.000437445319832,0.196687453355,0.000437445337486,0.0004374453194,0.000437445395289,0.10656307306,0.0243943315811,0.000437445396424,0.0287647523265,0.000437445323533,0.000437445369451
TRAGYDZ12903D0957F,0.000550055049495,0.000550055012959,0.554785814931,0.000550055053323,0.000550055005501,0.000550055005648,0.000550055095899,0.000550055005501,0.0933445407111,0.00055005501713,0.000550055012916,0.000550055027133,0.000550055102626,0.0116095993467,0.332559274463,0.000550055114732,0.00055005503662,0.000550055009313
TRAQPKX128F428146D,0.192105489558,0.0621588961907,0.000338753442778,0.000338753425526,0.000338753387544,0.000338753387534,0.000338753413079,0.000338753387534,0.303645868876,0.000338753390525,0.000338753387534,0.000338753406159,0.153087673229,0.0857226137398,0.199214417561,0.000338753415662,0.00033875341512,0.000338753387666
TRAAUEO128E0780CB9,0.000312109882935,0.00031210987103,0.718619309633,0.00031210988486,0.000312110002837,0.000312109889628,0.000312109877469,0.000312109864026,0.000312109906836,0.000312109863196,0.00653820529857,0.157709633357,0.000312109881987,0.000312109865954,0.112763313297,0.000312109896852,0.000312109864425,0.000312109862785
TRAAMYQ128F148B753,0.000402576506088,0.000402576489533,0.161388834856,0.000402576573319,0.000402576489815,0.000402576491241,0.334776580582,0.000402576491215,0.000402576506103,0.000402576553031,0.000402576491229,0.000402576518817,0.0328545184511,0.000402576549139,0.343995107242,0.10953526635,0.000402576491678,0.0126187743678
TRAPJPD128F14572B3,0.0594492721493,0.000661375661376,0.571586181683,0.000661375802139,0.000661375914107,0.000661375686343,0.0395643268555,0.000661375661434,0.000661375968687,0.000661375767399,0.000661375662387,0.286105604208,0.0134714626775,0.000661375792471,0.000661375745539,0.0218866434169,0.000661375683716,0.000661375664271
TRBHQXZ128F42408ED,0.118841162102,0.000761035022038,0.276355652803,0.000761035106639,0.000761035007611,0.000761035007611,0.0733388337602,0.000761035007611,0.000761035397804,0.00076103501286,0.000761035007656,0.06034833035,0.0567546809573,0.000761035215885,0.391530288899,0.000761035123411,0.000761035198075,0.0144596650208
TRARTSA128F4291550,0.000740740853829,0.000740740752855,0.000740740776296,0.000740740757219,0.000740740740741,0.000740740740741,0.000740740767387,0.000740740740741,0.000740740835703,0.0153901529072,0.000740740740741,0.000740741104941,0.865294226985,0.000740740765367,0.00074074083345,0.108204508161,0.000740740740741,0.000740740795541
TRBFGFF12903CF4183,0.000881834215168,0.000881834215168,0.000881834215175,0.000881834215168,0.923732967187,0.0621576851934,0.000881834215168,0.000881834215168,0.000881834215168,0.000881834216889,0.000881834238278,0.000881834352128,0.000881834215168,0.000881834215168,0.000881834215168,0.000881834215168,0.000881834215168,0.000881834230205
TRBBFUA128F933AB95,0.00179211469613,0.00179211469534,0.00179211478928,0.00179211473626,0.904974732858,0.00179211469789,0.0017921147756,0.0340501789168,0.00179211469534,0.00179211526349,0.0340933661442,0.0017921147804,0.00179211481175,0.00179211478644,0.00179211514832,0.00179211478184,0.00179211469534,0.00179211472731
TRBBTZW12903CE7495,0.000434027826113,0.000434028072953,0.304253052703,0.000434027821103,0.000434027777778,0.000434027777778,0.000434027855179,0.00043402777782,0.000434027914623,0.000434027780331,0.000434027778106,0.00043402779148,0.565339794534,0.000434027830066,0.123896735363,0.00043402782357,0.000434027794081,0.000434027779033
TRBCVFF128F4222C3C,0.00057273773949,0.000572737698628,0.186000895216,0.000572737736964,0.000572737686156,0.00057273768614,0.000572737704768,0.00057273768614,0.0890126557547,0.00057273768614,0.000572737687921,0.000572737693858,0.000572737737078,0.0753324424873,0.641635678686,0.000572737722294,0.000572737699882,0.000572737690226
TRAYPFH128E07937C3,0.000434027811314,0.000434027777778,0.0797560583208,0.000434027816372,0.000434027781094,0.000434027777778,0.000434027788227,0.000434027777818,0.000434027791442,0.000434027797631,0.000434027777901,0.202089868472,0.000434027851975,0.0340247883051,0.678052895767,0.000434027822799,0.00043402778236,0.00043402778064
TRATDDM128F93417AF,0.0019841269905,0.00198412698413,0.00198412699278,0.00198412698439,0.966269841091,0.00198412700098,0.00198412698413,0.00198412701918,0.00198412698413,0.00198412698413,0.001984127053,0.00198412701277,0.00198412698522,0.00198412699082,0.00198412698413,0.00198412698928,0.00198412698515,0.00198412698413
TRAPTHJ128F92C70D6,0.0466589390609,0.0013227513346,0.478756870827,0.00132275137277,0.00132275132275,0.00132275132275,0.00132275146051,0.00132275132275,0.00132275136869,0.00132275132687,0.00132275132671,0.0013227514412,0.454742919551,0.00132275134566,0.00132275150769,0.00132275146074,0.00132275132275,0.00132275132498
TRAKXPE128F1462FF2,0.0401351456808,0.00912620945391,0.682900557626,0.000534188110865,0.000534188035557,0.000534188034189,0.000534188078685,0.000534188034189,0.00920347374422,0.000534188043276,0.00053418803718,0.0717365644044,0.168045703182,0.0129762771735,0.000534188103906,0.000534188122498,0.000534188046726,0.00053418808806
TRAOLGV12903CB4229,0.280481298845,0.00064599484536,0.244135402337,0.340836553018,0.000645994835773,0.000645994832042,0.0282073661032,0.000645994843777,0.00064599488018,0.000645994987337,0.000645994844272,0.000645994937472,0.000645994870922,0.000645994980286,0.000645994925618,0.0979414462115,0.000645994855693,0.000645994846967
TRAUSYQ12903CE5242,0.264825113436,0.000437445329137,0.000437445408115,0.280653898574,0.000437445320679,0.000437445322169,0.000437445343349,0.000437445322951,0.0123138282294,0.000437445326753,0.000437445401385,0.0382203264225,0.0680147682986,0.000437445382755,0.141056724627,0.181180302672,0.00936058424781,0.000437445335491
TRBCGET128F9315E90,0.149557759882,0.0253092683243,0.274355081476,0.0378717687589,0.000347222222704,0.000347222306628,0.0456805262463,0.000347222237022,0.000347222254352,0.00727940944676,0.000347222231109,0.0701516606021,0.312088849667,0.000347222252631,0.0301798936335,0.0447480039757,0.000347222231402,0.000347222250942
TRASTZY128F145B055,0.000816993501585,0.000816993466935,0.000816993607268,0.000816993519216,0.000816993464053,0.000816993464053,0.0302913453935,0.000816993464517,0.000816993817848,0.000816993465451,0.000816993469359,0.000816993508102,0.135615282141,0.000816993540137,0.821838469635,0.000816993613341,0.000816993464431,0.000816993464053
TRAAXMX128F9307699,0.0017921149393,0.0340501788349,0.00179211495642,0.00179211475754,0.00179211484452,0.00179211470229,0.0372236432875,0.00179211469534,0.001792114832,0.00179211470623,0.00179211491699,0.00179211504868,0.901844455437,0.00179211488215,0.00179211486812,0.00179211489963,0.00179211469576,0.00179211469534
TRANKIL128F1476FA2,0.0417955563414,0.104565431073,0.275415352083,0.55908904337,0.000448028675365,0.000448028673835,0.000448028691561,0.000448028674084,0.0004480287095,0.0133102441357,0.000448028676135,0.000448028680317,0.000448028726339,0.00044802871496,0.000448028715154,0.000448028704881,0.000448028680329,0.000448028673835
TRBBCJH128F930C970,0.000205002059119,0.000205002050024,0.000205002084946,0.000205002087108,0.000205002050976,0.000205002050078,0.1084131164,0.00020500205297,0.000205002061873,0.000205002057041,0.000205002051253,0.000205002059342,0.546495143994,0.000205002060782,0.0742832469756,0.267938463705,0.000205002114389,0.000205002085938
TRAGHBP128E0793AF7,0.000816993692502,0.000816993464053,0.324090981884,0.0955660714751,0.000816993467019,0.000816993464053,0.0252049483868,0.000816994077476,0.159617657853,0.000816993468703,0.000816993472745,0.1641969439,0.000816993650437,0.186257802944,0.000816993568755,0.0360786643019,0.000816993464053,0.000816993464563
TRAKPSJ128F146BFC2,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111133057,0.211111110934,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.0111111111111,0.611111109094
TRAFWEV128F428D391,0.461490104826,0.0210048301302,0.100110134585,0.000566893460726,0.000566893424037,0.000566893424037,0.000566893438368,0.000566893424037,0.000566893473159,0.000566893444237,0.000566893438899,0.100411752927,0.000566893551284,0.00056689348319,0.222644360242,0.0875360957851,0.000566893517771,0.0005668934243
TRBBEJC128F4281471,0.000505050520788,0.000505050516846,0.000505050575074,0.000505050524294,0.000505050505051,0.000505050505051,0.290474719132,0.000505050505051,0.0291654878476,0.000505050507676,0.000505050505443,0.000505050642984,0.371067273373,0.267404045987,0.0353228167929,0.000505050537604,0.000505050515418,0.000505050505749
TRATQSL128F932E2ED,0.000617284068616,0.0445812421203,0.45906805831,0.377833836564,0.000617283999481,0.000617283950749,0.000617284041398,0.000617283965282,0.000617284215353,0.000617283996595,0.000617283969513,0.000617284201439,0.109874886473,0.000617284022224,0.000617284032988,0.000617284022653,0.000617284025631,0.000617284020824
TRAGYKT128F92F5D8A,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925930829,0.842592592544,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926,0.00925925925926
TRBHKCL128F425A036,0.000315656603746,0.000315656566465,0.000315656616406,0.000315656607621,0.000315656567249,0.000315656572979,0.000315656768524,0.000315656571044,0.0120695363149,0.000315656585723,0.000315656573832,0.00863773370615,0.394962538969,0.0148630175154,0.147751882148,0.411922611672,0.000315656567779,0.00632045707404
TRANVKJ128F92F1561,0.000534188113742,0.000534188039886,0.35352668105,0.000534188085832,0.000534188095051,0.000534188034189,0.000534188082484,0.000534188042994,0.000534188045041,0.000534188041412,0.000534188042102,0.0802772245887,0.442339481407,0.051775768197,0.0201310452382,0.0455395427467,0.00053418805852,0.000534188090493
TRAQLIE128F931C3F3,0.000854700956764,0.000854700870954,0.0885546183051,0.414247823206,0.000854700856845,0.000854700855193,0.000854700923228,0.000854700854871,0.016997980415,0.000854700854701,0.000854700857644,0.000854700931416,0.00085470089696,0.468233765669,0.000854700922377,0.000854700907739,0.000854700854701,0.000854700860893
TRARLTG12903CF06FD,0.00222222231866,0.00222222222326,0.00222222243249,0.00222222222222,0.00222222222222,0.00222222222222,0.00222222222222,0.00222222222222,0.00222222222222,0.0022222222353,0.00222222222222,0.00222222222222,0.00222222225621,0.00222222224306,0.00222222258667,0.0844530417303,0.00222222222222,0.879991401974
TRBCIEV12903CE60F1,0.000514403321829,0.000514403292182,0.000514403370086,0.000514403337154,0.00051440329354,0.000514403307402,0.13657669249,0.000514403421198,0.000514403494825,0.000514403298371,0.000514403293432,0.116330362193,0.245351416766,0.0515080214293,0.19704799377,0.179768968152,0.0453156906286,0.0229568211414
TRATWUD128F9309671,0.000375375442838,0.000375375377593,0.188823577192,0.000375375422084,0.000375375375903,0.000375375375375,0.0003753753963,0.000375375410532,0.000375375440118,0.000375375377232,0.000375375378095,0.000375375389673,0.000375375435111,0.000375375387908,0.805170416415,0.000375375424601,0.00037537538351,0.000375375375375
TRANWBG128F934AC15,0.418782583517,0.00052410909141,0.0790696460783,0.271311664741,0.000524109015033,0.000524109014676,0.000524109124965,0.00052410901472,0.000524109111116,0.000524109016818,0.000524109014837,0.000524109068674,0.088476372365,0.0566347708448,0.0794356536257,0.000524109133452,0.000524109138732,0.000524109084377
TRACZJA128F429E665,0.000388500398661,0.000388500390994,0.570662587982,0.0208020840262,0.000388500395361,0.000388500388501,0.000388500396433,0.000388500388501,0.000388500398747,0.000388500406088,0.000388500392257,0.000388500395895,0.106038120233,0.0003885003979,0.297058202189,0.000388500411069,0.000388500418313,0.000388500390897
TRAXUIZ12903CDF737,0.00173611131115,0.314236112974,0.253110123857,0.001736111194,0.00173611111111,0.00173611111111,0.00173611118364,0.00173611111111,0.00173611120203,0.00173611117267,0.00173611124557,0.00173611121595,0.406612094982,0.00173611114087,0.00173611140052,0.00173611156564,0.00173611111111,0.00173611111111
